"Data file recorded 2024/9/27  15:35:13"
" time  hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15"
# Endonasal Branch 7/17/24 from main()
# LED0 initialized PA5
# led_init: success. Wait for LED blink
# Starting print thread
# printq access blocked by other thread. msg = # printq test message- hello from main.c 
# Clock cycles per second 96000000
 # End DAC init. Using PA4. DAC_MAX=4095 and DAC channel 1
# End ADC init PB0 PB1 PC0 PC1 PC2 PC3 PC4 PC5
# End PWM init. TIM1 PA8 PA9 PA10 PA11, TIM4 PB6 PB7 PB8 PB9, PWM13 PA6, PWM14 PA7
# End GP Output init. PA12 PC13
# End HX711 init TIM2 Ch4 PB2 as PD_SCK and PB5 as DOUT input
# End qdec inputs init. TIM3 PC6 PC7, TIM5 PA0 PA1 (32 bit)
# Starting heartbeat thread
# Starting uart input thread
# Starting hx711 thread
# Starting control thread
# Starting print_state thread
# Starting uart input thread: at tick 0.333432 
 # Starting print_state thread: at tick 32232598 (5000 ms PRNWAIT)
 #      t=,    hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15  
 # uart_input_thread count 2687 time 136.367325 :
 # cmd=PFRQ1 value=3000, 
  136.3918,        0,     0,     0, 1100,  1057,  1118,  1161,  1142,  1159,  1115,  1101
 # uart_input_thread count 2688 time 136.402618 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2689 time 136.433533 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2690 time 136.468826 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2691 time 136.499741 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2692 time 136.536331 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2693 time 136.573822 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2694 time 136.601425 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2695 time 136.636719 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2696 time 136.667633 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2697 time 136.701828 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2698 time 136.733826 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2699 time 136.768036 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2700 time 136.801239 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2701 time 136.834320 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2702 time 136.866318 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2703 time 136.901627 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2704 time 136.934738 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2705 time 136.967926 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2706 time 137.001022 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2707 time 137.034134 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2708 time 137.067215 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2709 time 137.101425 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2710 time 137.134521 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2711 time 137.167633 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2712 time 137.201828 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2713 time 137.233826 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2714 time 137.266937 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2715 time 137.301224 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2716 time 137.334320 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2717 time 137.368530 :
 # cmd=PFRQ1 value=3000, 
  137.3919,        0,     0,     0, 1125,   982,  1120,  1170,  1135,  1152,  1146,  1137
 # uart_input_thread count 2718 time 137.401627 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2719 time 137.433640 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2720 time 137.467834 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2721 time 137.502029 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2722 time 137.535126 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2723 time 137.568222 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2724 time 137.600433 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2725 time 137.640121 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2726 time 137.667725 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2727 time 137.699738 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2728 time 137.733932 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2729 time 137.768219 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2730 time 137.803619 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2731 time 137.833435 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2732 time 137.867737 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2733 time 137.901932 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2734 time 137.932831 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2735 time 137.967026 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2736 time 138.002319 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2737 time 138.034332 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2738 time 138.068527 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2739 time 138.100540 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2740 time 138.133636 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2741 time 138.163437 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2742 time 138.200928 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2743 time 138.232925 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2744 time 138.268234 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2745 time 138.301315 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2746 time 138.333328 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2747 time 138.366531 :
 # cmd=PFRQ1 value=3000, 
  138.3921,        0,     0,     0, 1133,  1141,  1133,  1184,  1149,  1139,  1153,  1126
 # uart_input_thread count 2748 time 138.399628 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2749 time 138.432724 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2750 time 138.468018 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2751 time 139.332825 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2752 time 139.367035 :
 # cmd=PFRQ1 value=3000, 
  139.3922,        0,     0,     0, 1099,  1127,  1143,  1162,  1161,  1153,  1136,  1132
 # uart_input_thread count 2753 time 139.400131 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2754 time 139.433228 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2755 time 139.465225 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2756 time 139.498322 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2757 time 139.532516 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2758 time 139.565628 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2759 time 139.599823 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2760 time 139.631836 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2761 time 139.666122 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2762 time 139.698135 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2763 time 139.732422 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2764 time 139.764420 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2765 time 139.798630 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2766 time 139.832825 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2767 time 139.864838 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2768 time 139.899033 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2769 time 139.933228 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2770 time 139.967438 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2771 time 139.998337 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2772 time 140.040329 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2773 time 140.067932 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2774 time 140.098831 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2775 time 140.133026 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2776 time 140.166122 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2777 time 140.199234 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2778 time 140.232330 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2779 time 140.264328 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2780 time 140.298523 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2781 time 140.332932 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2782 time 140.371536 :
 # cmd=PFRQ1 value=3000, 
  140.3924,        0,     0,     0, 1094,  1062,  1119,  1144,  1146,  1152,  1109,  1118
 # uart_input_thread count 2783 time 140.398026 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2784 time 140.432220 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2785 time 140.465317 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2786 time 140.497330 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2787 time 140.531525 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2788 time 140.565735 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2789 time 140.598846 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2790 time 140.632034 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2791 time 140.665146 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2792 time 140.766525 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2793 time 140.798523 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2794 time 140.832718 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2795 time 140.864731 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2796 time 140.899033 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2797 time 140.932129 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2798 time 140.965225 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2799 time 140.999420 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2800 time 141.032516 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2801 time 141.064529 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2802 time 141.098724 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2803 time 141.132935 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2804 time 141.166031 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2805 time 141.198044 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2806 time 141.231125 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2807 time 141.264328 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2808 time 141.297424 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2809 time 141.330627 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2810 time 141.364822 :
 # cmd=PFRQ1 value=3000, 
  141.3925,        0,     0,     0, 1113,  1422,  1174,  1128,  1129,  1136,  1152,  1123
 # uart_input_thread count 2811 time 141.400131 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2812 time 141.431229 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2813 time 141.463226 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2814 time 141.502930 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2815 time 141.532730 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2816 time 141.566925 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2817 time 141.596725 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2818 time 141.632019 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2819 time 141.664032 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2820 time 141.697128 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2821 time 141.731430 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2822 time 141.763428 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2823 time 141.798737 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2824 time 141.829620 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2825 time 141.864929 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2826 time 141.898026 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2827 time 141.930023 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2828 time 141.965317 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2829 time 141.999527 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2830 time 142.033722 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2831 time 142.065735 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2832 time 142.098938 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2833 time 142.129837 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2834 time 142.164032 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2835 time 142.198227 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2836 time 142.229126 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2837 time 142.262222 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2838 time 142.296539 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2839 time 142.328537 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2840 time 142.362732 :
 # cmd=PFRQ1 value=3000, 
  142.3938,        0,     0,     0, 1032,  1067,  1083,  1058,  1103,  1131,  1137,  1136
 # uart_input_thread count 2841 time 142.396927 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2842 time 142.431122 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2843 time 142.463120 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2844 time 142.498627 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2845 time 143.330139 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2846 time 143.364334 :
 # cmd=PFRQ1 value=3000, 
  143.3939,        0,     0,     0, 1024,  1067,  1066,  1039,  1107,  1130,  1138,  1136
 # uart_input_thread count 2847 time 143.396332 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2848 time 143.430527 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2849 time 143.463623 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2850 time 143.496719 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2851 time 143.529831 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2852 time 143.564026 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2853 time 143.597137 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2854 time 143.630234 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2855 time 143.663330 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2856 time 143.695343 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2857 time 143.729538 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2858 time 143.762619 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2859 time 143.796921 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2860 time 143.830032 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2861 time 143.862030 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2862 time 143.896225 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2863 time 143.930435 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2864 time 143.964630 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2865 time 143.996628 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2866 time 144.030838 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2867 time 144.064026 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2868 time 144.096039 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2869 time 144.129135 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2870 time 144.158936 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2871 time 144.197525 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2872 time 144.229523 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2873 time 144.262619 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2874 time 144.295715 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2875 time 144.329926 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2876 time 144.363022 :
 # cmd=PFRQ1 value=3000, 
  144.3941,        0,     0,     0, 1048,  1083,  1110,  1079,  1144,  1172,  1154,  1127
 # uart_input_thread count 2877 time 144.396133 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2878 time 144.430328 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2879 time 144.462326 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2880 time 144.495621 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2881 time 144.529831 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2882 time 144.562927 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2883 time 144.596039 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2884 time 144.629120 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2885 time 144.662231 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2886 time 144.696533 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2887 time 144.729630 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2888 time 144.762726 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2889 time 144.794724 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2890 time 144.827835 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2891 time 144.863129 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2892 time 144.897324 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2893 time 144.928223 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2894 time 144.962433 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2895 time 144.995514 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2896 time 145.028625 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2897 time 145.061722 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2898 time 145.095932 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2899 time 145.129028 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2900 time 145.161026 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2901 time 145.193024 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2902 time 145.227234 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2903 time 145.261429 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2904 time 145.294525 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2905 time 145.328735 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2906 time 145.362930 :
 # cmd=PFRQ1 value=3000, 
  145.3942,        0,     0,     0, 1017,  1088,  1098,  1079,  1133,  1156,  1142,  1138
 # uart_input_thread count 2907 time 145.401520 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2908 time 145.429138 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2909 time 145.461136 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2910 time 145.496429 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2911 time 145.529526 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2912 time 145.561523 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2913 time 145.595734 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2914 time 145.629913 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2915 time 145.663025 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2916 time 145.699524 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2917 time 145.727127 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2918 time 145.762634 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2919 time 145.795746 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2920 time 145.826736 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2921 time 145.860931 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2922 time 145.894028 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2923 time 145.928223 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2924 time 145.962524 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2925 time 145.995621 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2926 time 146.028732 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2927 time 146.061829 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2928 time 146.094940 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2929 time 146.128036 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2930 time 146.162231 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2931 time 146.194229 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2932 time 146.229630 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2933 time 146.261627 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2934 time 146.292526 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2935 time 146.325638 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2936 time 146.358734 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2937 time 146.392929 :
 # cmd=PFRQ1 value=3000, 
  146.3944,        0,     0,     0, 1026,  1064,  1010,   994,  1088,  1129,  1143,  1146
 # uart_input_thread count 2938 time 146.422729 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2939 time 146.459122 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2940 time 146.494446 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2941 time 146.528732 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2942 time 146.561829 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2943 time 146.593826 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2944 time 146.629135 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2945 time 146.662231 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2946 time 146.694427 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2947 time 146.727524 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2948 time 146.760620 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2949 time 146.792633 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2950 time 146.828033 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2951 time 146.860016 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 2952 time 146.894226 :
 # cmd=PFRQ1 value=3000, 
